간호학과랑 미팅날짜 잡았습니다,10:16,1300090,4주 전,보겸 TV,구독자 386만명
캬...!,3:30,830608,1개월 전,보겸 TV,구독자 386만명
19학번 여자후배네집에...,14:22,1799218,1개월 전,보겸 TV,구독자 386만명
펑티모랑도 이젠끝이네요...난 진짜뭘까...,6:15,1851559,1개월 전,보겸 TV,구독자 386만명
제가챙겨야죠... 당연한거아니겠습니까,3:27,1052357,1개월 전,보겸 TV,구독자 386만명
한통의 메일을 받았습니다,6:22,1153066,1개월 전,보겸 TV,구독자 386만명
❤️,10:28,2605680,1개월 전,보겸 TV,구독자 386만명
나 가지고 놀고있는거 맞지? 법대로가자,2:50,1468349,1개월 전,보겸 TV,구독자 386만명
1년7개월만에 공약지켰습니다,5:40,2423207,1개월 전,보겸 TV,구독자 386만명
한입먹고 x댐을 감지했습니다,7:06,1169002,1개월 전,보겸 TV,구독자 386만명
두번째 만나네요 이정도면 운명인가요?,6:09,1446048,1개월 전,보겸 TV,구독자 386만명
임다님 제가 선을넘었습니다 죄송합니다,10:22,2189964,1개월 전,보겸 TV,구독자 386만명
월급받고 무리좀했습니다^^,10:52,1189230,1개월 전,보겸 TV,구독자 386만명
너무화가나네요 이거뭔가요대체?,2:54,1661924,1개월 전,보겸 TV,구독자 386만명
30시간굶고 일단..,3:57,1332794,1개월 전,보겸 TV,구독자 386만명
늦어서죄송합니다 소주한잔...,10:05,1576169,1개월 전,보겸 TV,구독자 386만명
좀 쉬겠습니다...,0:32,1998164,1개월 전,보겸 TV,구독자 386만명
오늘재판일이라 법원앞입니다...,14:35,919510,1개월 전,보겸 TV,구독자 386만명
떡류탄,10:03,1396574,1개월 전,보겸 TV,구독자 386만명
이이이이잉 보쌀람말라이쿰,10:03,887804,1개월 전,보겸 TV,구독자 386만명
첫 산책(The First Walk),10:06,1295235,1개월 전,보겸 TV,구독자 386만명
몰래여캠에 별풍쏘다가 걸렸습니다...ㅠ,10:02,1394570,1개월 전,보겸 TV,구독자 386만명
배고파서아무거나보내달라고했더니 이걸보내준다고?;;,6:57,1418214,1개월 전,보겸 TV,구독자 386만명
니 밥값... 이렇게 버는거란다 ^_^❤,7:40,1666730,1개월 전,보겸 TV,구독자 386만명
결혼이요?! 음 ...,10:17,2593876,1개월 전,보겸 TV,구독자 386만명
아이폰11,15:20,1182370,1개월 전,보겸 TV,구독자 386만명
삐진사나님을위해 선물에 큰거2장썼습니다...,5:16,1719418,1개월 전,보겸 TV,구독자 386만명
너한테 이런모습 보여주기싫었어,7:36,3297108,1개월 전,보겸 TV,구독자 386만명
학교다니는게 ...ㅎㅎ 넘행복합니다,10:03,1834313,1개월 전,보겸 TV,구독자 386만명
짜장면1등은이거지...,4:46,1624246,1개월 전,보겸 TV,구독자 386만명
맥심3년치보낸분은 댓글을달아주세요 사례하겠습니다,10:02,1982688,2개월 전,보겸 TV,구독자 386만명
애들아 한번만도와주라...,10:03,615119,2개월 전,보겸 TV,구독자 386만명
첫짝꿍이 19학번 여학우네요...ㅎㅎ,10:03,2065553,2개월 전,보겸 TV,구독자 386만명
끝,8:36,1416523,2개월 전,보겸 TV,구독자 386만명
"재산공개할게요 억측,추측이제그만부탁드립니다",2:15,2221052,2개월 전,보겸 TV,구독자 386만명
더이상 치킨먹방은없습니다,10:02,1680753,2개월 전,보겸 TV,구독자 386만명
택배테러범이 역으로저를고소했었던... 결과가나왔네요 하..,1:13,1473081,2개월 전,보겸 TV,구독자 386만명
5일동안의 자숙을끝내고 직접사과하러갔습니다,4:09,2333156,2개월 전,보겸 TV,구독자 386만명
트와이스팬미팅간거 엘린님에게들켰습니다...,6:58,2476658,2개월 전,보겸 TV,구독자 386만명
괜찮니?,10:02,1485006,2개월 전,보겸 TV,구독자 386만명
트와이스팬싸인회에서 사나님께 저지른 행동에 대해 해명하겠습니다.,3:27,3923446,2개월 전,보겸 TV,구독자 386만명
나연씨 안녕하세요 보겸입니다,8:27,5087716,2개월 전,보겸 TV,구독자 386만명
오징어버거,4:14,910545,2개월 전,보겸 TV,구독자 386만명
32세 대학교4학년 CC해도될까요?,10:03,1491273,2개월 전,보겸 TV,구독자 386만명
나 당첨이야? 트와이스 실제로보러갑니다,4:28,1212123,2개월 전,보겸 TV,구독자 386만명
​,10:12,1101261,2개월 전,보겸 TV,구독자 386만명
강아지가 많이아프네요...ㅠㅠ,10:03,1391100,2개월 전,보겸 TV,구독자 386만명
구독자０명유튜버들은 무슨컨텐츠를할까요? 찾아가봤습니다,5:21,871144,2개월 전,보겸 TV,구독자 386만명
트와이스신곡 싫어요4만4천개 대체누구야?;;,6:30,960367,2개월 전,보겸 TV,구독자 386만명
사격국가대표 진종오에게 딱3분레슨받았더니...,13:40,513623,2개월 전,보겸 TV,구독자 386만명
보겸없는 보겸팀 대회우승 !! 경축;;;,10:50,825002,2개월 전,보겸 TV,구독자 386만명
밀었습니다,5:45,1150876,2개월 전,보겸 TV,구독자 386만명
10년만에복학했더니 교수님보다제가형이되었네요 어떻게하죠?,5:26,1848893,2개월 전,보겸 TV,구독자 386만명
가족이 늘었습니다 멍멍아안녕?,10:12,1961032,2개월 전,보겸 TV,구독자 386만명
치킨접고 이제그만 핫도그로 갈아탑니다,6:47,1587676,2개월 전,보겸 TV,구독자 386만명
직접보여드리고 해명하겠습니다,8:04,830416,2개월 전,보겸 TV,구독자 386만명
질렀습니다,7:46,1249648,2개월 전,보겸 TV,구독자 386만명
갤럭시폴드,12:59,1513541,2개월 전,보겸 TV,구독자 386만명
48시간동안 여기서안올라가고있어요ㅠㅠ 도와주세요,4:56,1200708,3개월 전,보겸 TV,구독자 386만명
우리 딸 많이컸네?^_^* 까꿍,3:19,805397,3개월 전,보겸 TV,구독자 386만명
"갤럭시폴드살돈으로 노트10, 10+ 샀습니다",12:38,1316795,3개월 전,보겸 TV,구독자 386만명
"나 상남자김보겸, 엘린 문열어!",3:09,1992495,3개월 전,보겸 TV,구독자 386만명
착불택배최초 개이득본 영상입니다,10:03,2629667,3개월 전,보겸 TV,구독자 386만명
엘린님 저월급받았어요 갖고싶은거말해봐요 다사줄게요,10:01,1899191,3개월 전,보겸 TV,구독자 386만명
10년만에복학했습니다 잘부탁드립니다,8:45,1786527,3개월 전,보겸 TV,구독자 386만명
서울정리하고 내려가겠습니다,2:14,1651650,3개월 전,보겸 TV,구독자 386만명
어쩌다보니 이분과계속만나게되네욤..,10:16,2196811,3개월 전,보겸 TV,구독자 386만명
파산,6:22,1366070,3개월 전,보겸 TV,구독자 386만명
1년전 「그때」이후... 많은게바뀌었네요...,7:00,803479,3개월 전,보겸 TV,구독자 386만명
소녀 울지말아요.....ㅠㅠ,6:55,1007207,3개월 전,보겸 TV,구독자 386만명
마! 펑티모 니 삼겹살 무봤나?,10:03,3697868,3개월 전,보겸 TV,구독자 386만명
200만원입금했습니다... 울고싶다ㅠㅠ,6:13,817781,3개월 전,보겸 TV,구독자 386만명
오늘만큼은 당당히 별풍선에 미쳐보겠습니다,10:04,736472,3개월 전,보겸 TV,구독자 386만명
펑티모와의 합방으로 화난엘린님을 찾아가봤습니다...,4:11,2039994,3개월 전,보겸 TV,구독자 386만명
프라다치킨?! 명품? 포장클라스모야?!,5:55,1698924,3개월 전,보겸 TV,구독자 386만명
제일 열받는날,10:49,528626,3개월 전,보겸 TV,구독자 386만명
ㅠㅠ,4:19,844801,3개월 전,보겸 TV,구독자 386만명
펑티모랑합방이후 엘린님에게전화가왔습니다,7:18,1716047,3개월 전,보겸 TV,구독자 386만명
티모님~ㅎ 뭐사고싶어요? 말만하세요ㅎ,10:11,2478622,3개월 전,보겸 TV,구독자 386만명
생각많이햇습니다.. 처음부터 다시시작하겠습니다,10:05,924545,3개월 전,보겸 TV,구독자 386만명
ㅤ,0:53,785936,3개월 전,보겸 TV,구독자 386만명
너 내번호어디서났어 거짓말치면 사태심각해진다,8:08,2556201,3개월 전,보겸 TV,구독자 386만명
펑티모가 대구 우리집에놀러왔네요?;^_^*,10:02,3171003,3개월 전,보겸 TV,구독자 386만명
일단먹자 보슐랭가이드20회,14:08,1128293,4개월 전,보겸 TV,구독자 386만명
오우....,10:08,3306951,4개월 전,보겸 TV,구독자 386만명
고민 많이했습니다 모든걸말씀드리겠습니다,2:10,1206066,4개월 전,보겸 TV,구독자 386만명
애들아 담넘기로 형네집무단침입은좀... 허걱ㅠㅠ,5:08,1448582,4개월 전,보겸 TV,구독자 386만명
슈기 오랜만에봤는데 서먹서먹...할말이없네요,5:55,2624863,4개월 전,보겸 TV,구독자 386만명
비오네 파전이나 해먹을까 ? with 막걸리,12:02,1571447,4개월 전,보겸 TV,구독자 386만명
집에놀러오라네요?ㄷㄷ 오늘방송은여기까지할게요^_^*,10:03,1470885,4개월 전,보겸 TV,구독자 386만명
마미손형 저랑 콜라보하자고 한거 맞으시죠? ㄷㄷㄷ;;,11:16,1822426,4개월 전,보겸 TV,구독자 386만명
이영상 문제있나요?! 수익창출안되지만 그냥 올립니다,4:34,772340,4개월 전,보겸 TV,구독자 386만명
논두렁에서 우렁잡기,12:46,924390,4개월 전,보겸 TV,구독자 386만명
정확히 1년만에 접속합니다,6:41,552253,4개월 전,보겸 TV,구독자 386만명
언제나 좋은모습만 보이고싶었습니다...,11:41,1367385,4개월 전,보겸 TV,구독자 386만명
사실 난 빵셔였다 ...,8:27,960401,4개월 전,보겸 TV,구독자 386만명
착불택배비1억돌파... ㅅㅂㄹ뮤ㅠ 앞으로 더보내주세요 ^_^*,7:29,1696004,4개월 전,보겸 TV,구독자 386만명
치킨축제에서 중딩들에게 보겸TV법인카드를 줬더니...,3:59,654907,4개월 전,보겸 TV,구독자 386만명
보고싶었어요 실제로뵙게되어영광입니다,11:30,2093629,4개월 전,보겸 TV,구독자 386만명
나만의 여름을 피하는 방법,12:16,1536474,4개월 전,보겸 TV,구독자 386만명
광고요청왔는데 하..이건못해먹겠습니다,12:16,754061,4개월 전,보겸 TV,구독자 386만명
​1탄 만렙,10:47,822252,4개월 전,보겸 TV,구독자 386만명
호날두유벤투스 버스와마주쳤습니다!!!,3:21,1115131,4개월 전,보겸 TV,구독자 386만명
제주도까지왔는데 ... 미르스띤 ㅠ,7:52,1395577,4개월 전,보겸 TV,구독자 386만명
보겸의눈물9,7:13,969628,4개월 전,보겸 TV,구독자 386만명
메크로돌리고잤다가 10초에한번씩6만원결제버튼이눌렸습니다...,10:31,1609483,4개월 전,보겸 TV,구독자 386만명
결혼이요? 어그로엄청끄네요? 전화해서따졌습니다,7:02,1678021,4개월 전,보겸 TV,구독자 386만명
넷플릭스촬영 '보겸의 삶(2019' 다큐맨터리 최초공개,12:37,1126219,4개월 전,보겸 TV,구독자 386만명
서울와서 간단한저녁,3:37,1000516,4개월 전,보겸 TV,구독자 386만명
시골5일장에서먹는 4500원의행복,10:55,2917870,4개월 전,보겸 TV,구독자 386만명
ㄱㅅㄲㅇ,10:21,820132,4개월 전,보겸 TV,구독자 386만명
해운대에서 랍스타라면에 소주한잔 ㅋ ㅑ ~ 보슐랭가이드19회,13:45,2338649,4개월 전,보겸 TV,구독자 386만명
와! 3개월동안 정말열심히만들었습니다,13:36,1081623,4개월 전,보겸 TV,구독자 386만명
한끼도 못먹었는데... 감사합니다,10:02,1589625,4개월 전,보겸 TV,구독자 386만명
4년동안 몰래 모은시계들... 공개합니다,4:06,819728,4개월 전,보겸 TV,구독자 386만명
도대체 이게 뭐길래ㅜ,10:02,660102,4개월 전,보겸 TV,구독자 386만명
할말이있어,4:03,820985,4개월 전,보겸 TV,구독자 386만명
아이팟 터치 7세대(2019) 언박싱,10:01,1349882,5개월 전,보겸 TV,구독자 386만명
오늘시작한 트로피100점이구요 참고로만렙이에요^^,7:46,836213,5개월 전,보겸 TV,구독자 386만명
OTL,10:01,478455,5개월 전,보겸 TV,구독자 386만명
20년만에 방구차를따라가보았습니다,10:02,1770981,5개월 전,보겸 TV,구독자 386만명
떴다!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,11:55,1107159,5개월 전,보겸 TV,구독자 386만명
30세미만분들은 잘 모르실거에요 ...,8:31,1139903,5개월 전,보겸 TV,구독자 386만명
초복이여서 삼계탕을 한번 끓여봤습니다,10:21,2634603,5개월 전,보겸 TV,구독자 386만명
Zzzzz,9:30:21,874677,5개월 전,보겸 TV,구독자 386만명
쌀농사를시작합니다 모내기를해봤습니다,10:03,1446029,5개월 전,보겸 TV,구독자 386만명
제 썸네일에 제가 낚였습니다,7:43,709601,5개월 전,보겸 TV,구독자 386만명
솥뚜껑에 삼겹살굽기,10:16,3319179,5개월 전,보겸 TV,구독자 386만명
"게임BJ, 게임유튜버 8년차의 몸상태",6:42,779258,5개월 전,보겸 TV,구독자 386만명
송해선생님과 공동홍보대사라구요?! 제가요 ㄷㄷㄷㄷ????,6:48,934949,5개월 전,보겸 TV,구독자 386만명
쓰레기줍기,10:02,1210572,5개월 전,보겸 TV,구독자 386만명
엘린이 또?,6:04,1129130,5개월 전,보겸 TV,구독자 386만명
치킨을 시키지도 않았는데 계속배달이와요ㅠㅠ,10:09,2246275,5개월 전,보겸 TV,구독자 386만명
중앙일보(JTBC)기자가 대구까지 찾아왔습니다...,10:32,1170866,5개월 전,보겸 TV,구독자 386만명
나에게 주는 반나절의휴식 - in 부산,22:07,752541,5개월 전,보겸 TV,구독자 386만명
테트리스숨은최고수 세계기록갱신을눈앞에서... 장인을찾아서3회,10:22,1808787,5개월 전,보겸 TV,구독자 386만명
나의새로운컴퓨터세팅 이정도면 매우만족^_^*,10:04,1805064,5개월 전,보겸 TV,구독자 386만명
감사히 맛있게 먹겠습니다 ^_^,10:37,2001861,5개월 전,보겸 TV,구독자 386만명
척척박사보 고래밥이왜고래밥인지 완벽히파헤쳐봤습니다,10:31,735529,5개월 전,보겸 TV,구독자 386만명
한아름송이몰래 메이크업더빙 제가했습니다ㅋㅋ,6:34,29710,5개월 전,보겸 TV,구독자 386만명
이번에오는 호날두측에 조심스럽게접촉을 시도해봤습니다,3:04,580809,5개월 전,보겸 TV,구독자 386만명
KFC닭껍질튀김 서울올매진 부산까지갔지만...,8:48,1659345,5개월 전,보겸 TV,구독자 386만명
오자마자 마을이장님이되었습니다 ㄷㄷ;,10:05,1872312,5개월 전,보겸 TV,구독자 386만명
사상최초 김밥천국 코스요리 보슐랭가이드시즌2 18회,14:46,2150328,5개월 전,보겸 TV,구독자 386만명
삥....,4:58,1169800,5개월 전,보겸 TV,구독자 386만명
착불택배온거 반송했습니다,10:07,2076060,5개월 전,보겸 TV,구독자 386만명
카카오톡고객센터의 답변이 도착했습니다!!!,6:29,1125876,5개월 전,보겸 TV,구독자 386만명
빡센하루였다,5:06,1028996,5개월 전,보겸 TV,구독자 386만명
얘들아 큰맘먹고 사치 한번할게,6:01,1087055,6개월 전,보겸 TV,구독자 386만명
급하다 얘들아 잠깐얘기좀하자,6:17,1288770,6개월 전,보겸 TV,구독자 386만명
지금이라도라면끓일까... 서울로돌아갈까...,10:11,2665559,6개월 전,보겸 TV,구독자 386만명
더이상의 전화컨텐츠는없습니다,3:46,1158035,6개월 전,보겸 TV,구독자 386만명
이건저도 방법이없어요...,11:52,1020195,6개월 전,보겸 TV,구독자 386만명
고소하시던가요..,3:22,2141775,6개월 전,보겸 TV,구독자 386만명
제영상을보면 욕하시는어머님... 죄송합니다 제가노력하겠습니다,6:23,746194,6개월 전,보겸 TV,구독자 386만명
1년간카톡700억개온계정을 로그인해봤습니다,6:22,1725658,6개월 전,보겸 TV,구독자 386만명
슈기채팅창에서 깝치길래 강퇴했습니다,10:06,2712753,6개월 전,보겸 TV,구독자 386만명
오늘의 컨텐츠는 뭘까용?,4:42,398846,6개월 전,보겸 TV,구독자 386만명
엘린이랑동거요? 이젠나도모르겠다 아~_~,3:42,1754468,6개월 전,보겸 TV,구독자 386만명
세번째번호까지유출 와..진짜이젠번호가없다,7:15,1015470,6개월 전,보겸 TV,구독자 386만명
대구 현풍면에서 첫끼,5:01,1210898,6개월 전,보겸 TV,구독자 386만명
유튜버 은퇴 언제할꺼냐구요? 방송8년 처음으로Q&A,6:33,588362,6개월 전,보겸 TV,구독자 386만명
두번째번호마저유출...더이상제번호는없네요슈ㅣ부류ㅠㅠㅠ,10:24,1451734,6개월 전,보겸 TV,구독자 386만명
대구의 새로운우리집입니다,10:08,1925287,6개월 전,보겸 TV,구독자 386만명
오늘 날먹영상 피드백입니다,0:54,431276,6개월 전,보겸 TV,구독자 386만명
오늘은 날로먹겠습니다,0:32,485077,6개월 전,보겸 TV,구독자 386만명
드디어 제 별풍선 수입을 공개합니다,3:49,1087795,6개월 전,보겸 TV,구독자 386만명
리니지계정가치만20억원인 장인을찾아가보았습니다 장인을찾아서2회,11:17,5200370,6개월 전,보겸 TV,구독자 386만명
신입bj인척0따리계정으로0따리를 탐방했더니ㅋㅋㅋ,7:21,1700637,6개월 전,보겸 TV,구독자 386만명
보슐랭가이드시즌2 소라가전복보다비싼건좀아니지않냐?;;,20:46,2615224,6개월 전,보겸 TV,구독자 386만명
새롭게이사한 대구우리마을소개합니다,10:08,1772517,6개월 전,보겸 TV,구독자 386만명
100분토론덕분에 게임중독전도사가되었습니다,6:52,621215,6개월 전,보겸 TV,구독자 386만명
결혼식주례를국내최연소로했다가 관객들이...하 내가 문제있나?;;,5:14,1351122,6개월 전,보겸 TV,구독자 386만명
이렇게까지 하시면 제가 너무힘이듭니다...,10:08,738717,6개월 전,보겸 TV,구독자 386만명
[혐주의/야함주의]올리기만해도 300만조회수가 나오는 게임이 있다?! 피슝파슝푸슝,5:11,484893,6개월 전,보겸 TV,구독자 386만명
보겸과 얼짱뷰티유튜버? 이건 무슨조합이죠?,13:35,1321425,6개월 전,보겸 TV,구독자 386만명
방송계정새로파서 신입BJ인척해봤습니다 그런데 시청자수;;;,7:12,2955667,6개월 전,보겸 TV,구독자 386만명
건강문제로 서울을 떠납니다,5:57,1776437,6개월 전,보겸 TV,구독자 386만명
현직가수가 제노래 '나와함께'를 커버했네요 대박!,6:24,689623,6개월 전,보겸 TV,구독자 386만명
배그대기시간 1분에서30초로 제가 강제업뎃시켰습니다,10:27,505623,6개월 전,보겸 TV,구독자 386만명
아자르지금하면 영정이죠? 그럴줄알고 영상1개 1년묵혔습니다^_^*,3:01,617180,6개월 전,보겸 TV,구독자 386만명
"동료유튜버, 시청자들도 말린 '그' 컨텐츠",10:05,444487,6개월 전,보겸 TV,구독자 386만명
[긴급입수]최초의폴드폰... 가조쿠 여러분들께공개합니다,12:36,1752599,6개월 전,보겸 TV,구독자 386만명
시골농부입니다 트렉터운전처음으로도전해볼게요,7:08,277077,6개월 전,보겸 TV,구독자 386만명
[실제상황]5층높이에서 뛰어내리는 파쿠르의 달인을 만났습니다,10:05,3798412,6개월 전,보겸 TV,구독자 386만명
아니 이꼼수가 아직도 먹힌다고?,5:57,538274,6개월 전,보겸 TV,구독자 386만명
58000원주고 튜토리얼못깨서 접었습니다,11:50,448672,6개월 전,보겸 TV,구독자 386만명
보겸 엘린 드디어 도장찍었습니다,4:48,2022098,6개월 전,보겸 TV,구독자 386만명
이번에도삭제당하면 이영상포기한다라고적었는데 또 삭제당해서 세번째다,7:21,395099,6개월 전,보겸 TV,구독자 386만명
감옥15시간체험기,3:29,415247,6개월 전,보겸 TV,구독자 386만명
보겸음원1집결과...앞으론 유튜브에만집중하겠습니다...,10:17,963904,7개월 전,보겸 TV,구독자 386만명
2개월차신입여캠에게 한달수익 밀렸습니다 ...,10:17,1300630,7개월 전,보겸 TV,구독자 386만명
사장님 밑반찬 뭐에요?;;;,10:01,2523280,7개월 전,보겸 TV,구독자 386만명
이번광고논란 공개시말서를 제출합니다,6:59,649268,7개월 전,보겸 TV,구독자 386만명
아프리카tv서수기릿 앞에서 유튭각잡았다가...ㅠ,6:02,2840766,7개월 전,보겸 TV,구독자 386만명
3년만이네 양팡아^^,10:16,2112091,7개월 전,보겸 TV,구독자 386만명
아니 xx 게임이 적당히 무서워야지,10:02,872916,7개월 전,보겸 TV,구독자 386만명
Bokyem - Together [M/V] 보겸 - 나와함께,2:59,1254298,7개월 전,보겸 TV,구독자 386만명
멜론차트에서 1등하면 저희결혼합니다,2:20,2604581,7개월 전,보겸 TV,구독자 386만명
"아이폰xs 3대, 갤럭시S10 3대, V40 3대 오랜만에선물이야~ 받아가 ^_^*",1:56,926773,7개월 전,보겸 TV,구독자 386만명
오늘점심에나오는 보겸송을 미리들려줬는데 여고생이 울어버렸습니다,10:30,506357,7개월 전,보겸 TV,구독자 386만명
보겸X크레용팝엘린 신곡 Teaser(멜론차트 1위예약),3:10,938550,7개월 전,보겸 TV,구독자 386만명
첫TV CF가조쿠들덕분에 눈물이납니다 흑흑ㅠㅠ...잊지않을게요,2:13,748198,7개월 전,보겸 TV,구독자 386만명
엄마에게 1년동안모은제마음을 선물해드렸습니다 어버이날선물이에요,10:08,2295743,7개월 전,보겸 TV,구독자 386만명
한PC방사장님께서 울면서 연락이왔습니다...,14:05,1219680,7개월 전,보겸 TV,구독자 386만명
오늘만큼은 저를 오덕이라 부르셔도 좋습니다,7:27,604476,7개월 전,보겸 TV,구독자 386만명
어린이날특집 100만원어치선물 준비했는데... 1명밖에안왔습니다..,12:17,1967829,7개월 전,보겸 TV,구독자 386만명
흔한남매가 차안에서벌어지는일,6:21,983921,7개월 전,보겸 TV,구독자 386만명
드디어!! 보겸노래가 나오네요 아이돌여가수와함께,10:27,710818,7개월 전,보겸 TV,구독자 386만명
어벤져스 엔드게임,5:02,1015488,7개월 전,보겸 TV,구독자 386만명
저는패드립을하지않았습니다,6:09,1002166,7개월 전,보겸 TV,구독자 386만명
4년동안 쐇던별풍선 전액 환불받았습니다,10:04,2409386,7개월 전,보겸 TV,구독자 386만명
애들아 형이랑 밥먹자,3:01,882566,7개월 전,보겸 TV,구독자 386만명
유튜브 보리포터 : 한조의저주,10:02,549188,7개월 전,보겸 TV,구독자 386만명
갤럭시S105g vs S10+4g 책임은제가지겠습니다,13:29,1182184,7개월 전,보겸 TV,구독자 386만명
보겸정모7천명이와서 영화관터졌습니다 영화관측에는진심으로죄송합니다,5:12,1388270,7개월 전,보겸 TV,구독자 386만명
다짜고짜 집으로오라는 당돌한 신입여BJ를 만났습니다;;,10:52,1466774,7개월 전,보겸 TV,구독자 386만명
13000원의행복,10:44,1064320,7개월 전,보겸 TV,구독자 386만명
중학교때 저를괴롭히던일진이 방송에찾아왔습니다...,10:19,1763864,7개월 전,보겸 TV,구독자 386만명
TWICE 'FANCY' Korean Fanboy Reaction 트와이스 팬시 리액션,7:41,2210401,7개월 전,보겸 TV,구독자 386만명
토탈조회수1억3천컨텐츠 이젠엔딩이네요 good buy...,10:25,915794,7개월 전,보겸 TV,구독자 386만명
긴급속보입니다,7:35,677488,7개월 전,보겸 TV,구독자 386만명
페이커를넘어선 롤랭킹1등도 저를감당하지못하네요 하..,10:07,751513,7개월 전,보겸 TV,구독자 386만명
그동안 사랑해주셔서 감사합니다 보슐랭가이드 마지막회,12:47,1737366,7개월 전,보겸 TV,구독자 386만명
그녀를위해 2300만원을썻습니다. 받아줄까요?(슈기아님;),12:31,795474,7개월 전,보겸 TV,구독자 386만명
착불택배250개테러범 변호사님께 고소자료넘기고왔습니다,10:15,2590744,8개월 전,보겸 TV,구독자 386만명
오늘만 썸네일 형이만들었다,5:32,749159,8개월 전,보겸 TV,구독자 386만명
저 멍청한건가요?; 이걸23시간만에 만들었습니다 ㅠ,11:38,761663,8개월 전,보겸 TV,구독자 386만명
"드디어! 30,40대분들이 좋아할만한 컨텐츠 발견!!!!!",10:24,515410,8개월 전,보겸 TV,구독자 386만명
슈기야 그만하자..,10:10,1561894,8개월 전,보겸 TV,구독자 386만명
죄송합니다 현피뜨러갑니다 올해첫참교육이네요,4:13,915887,8개월 전,보겸 TV,구독자 386만명
띠예님코스프레했다가 극딜맞았습니다......,6:27,648006,8개월 전,보겸 TV,구독자 386만명
에어팟2 출시전에받아서 에어팟1이랑 비교해봤습니다,10:39,1070480,8개월 전,보겸 TV,구독자 386만명
19년만에 조심스럽게 로그인해봅니다...,10:27,1036067,8개월 전,보겸 TV,구독자 386만명
배그600시간 하다보니 이란상황도 나오네여...,11:14,1062036,8개월 전,보겸 TV,구독자 386만명
나도 차어그로한번만 끌자 ...,4:49,783229,8개월 전,보겸 TV,구독자 386만명
보겸X시미켄2탄 너무야해서 재촬영했습니다ㅠ,13:59,657195,8개월 전,보겸 TV,구독자 386만명
희철이형 미안ㅋㅋ 한번쯤 나가고싶었어,3:10,2059060,8개월 전,보겸 TV,구독자 386만명
이 나무에 이름좀 지어주겠니?,3:13,446415,8개월 전,보겸 TV,구독자 386만명
